participantId,trialId,trialOrder,responseId,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_mapType
"1fb7df65-70c9-462a-8237-8df09a5a6579","trial-hexbin","14","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"1fb7df65-70c9-462a-8237-8df09a5a6579","trial-bubble","15","","rejected","Rejected by admin","undefined","2026-02-20T00:49:06.967Z","4.76","Identify which city has a larger population.","undefined","undefined","undefined","undefined","undefined","Bubble"
"1fb7df65-70c9-462a-8237-8df09a5a6579","trial-bubble","15","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"1fb7df65-70c9-462a-8237-8df09a5a6579","trial-bubble","16","","rejected","Rejected by admin","undefined","2026-02-20T00:49:06.967Z","4.76","Identify which city has a larger population.","undefined","undefined","undefined","undefined","undefined","Bubble"
"1fb7df65-70c9-462a-8237-8df09a5a6579","trial-bubble","16","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"1fb7df65-70c9-462a-8237-8df09a5a6579","trial-choropleth","17","","rejected","Rejected by admin","undefined","2026-02-20T00:49:06.967Z","4.76","Identify which region has a larger population.","undefined","undefined","undefined","undefined","undefined","Choropleth"
"1fb7df65-70c9-462a-8237-8df09a5a6579","trial-choropleth","17","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"1fb7df65-70c9-462a-8237-8df09a5a6579","trial-bubble","18","","rejected","Rejected by admin","undefined","2026-02-20T00:49:06.967Z","4.76","Identify which city has a larger population.","undefined","undefined","undefined","undefined","undefined","Bubble"
"1fb7df65-70c9-462a-8237-8df09a5a6579","trial-bubble","18","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"1fb7df65-70c9-462a-8237-8df09a5a6579","trial-spike","19","","rejected","Rejected by admin","undefined","2026-02-20T00:49:06.967Z","4.76","Identify which city has a larger population.","undefined","undefined","undefined","undefined","undefined","Spike"
"1fb7df65-70c9-462a-8237-8df09a5a6579","trial-spike","19","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"1fb7df65-70c9-462a-8237-8df09a5a6579","trial-hexbin","20","","rejected","Rejected by admin","undefined","2026-02-20T00:49:06.967Z","4.76","Identify which region has a larger population.","undefined","undefined","undefined","undefined","undefined","Hexbin"
"1fb7df65-70c9-462a-8237-8df09a5a6579","trial-hexbin","20","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","participantTags","null","participantTags","undefined","undefined","undefined","undefined","undefined","undefined","undefined","[]","undefined","undefined","undefined","undefined"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","introduction","0","","completed","undefined","undefined","undefined","100.00","undefined","undefined","undefined","undefined","40171","40171","undefined"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","introduction","0","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":25,""mousedown"":1,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-bubble","1","bubble-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","50","undefined","40085","40085","Bubble"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-bubble","1","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","35","undefined","40085","40085","Bubble"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-bubble","1","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":5,""keydown"":7,""keyup"":7,""mousemove"":70,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-hexbin","2","hexbin-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is Region A than Region B?","70","undefined","14435","14435","Hexbin"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-hexbin","2","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","60","undefined","14435","14435","Hexbin"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-hexbin","2","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":30,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-choropleth","3","choropleth-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is State A than State B?","20","undefined","11454","11454","Choropleth"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-choropleth","3","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","20","undefined","11454","11454","Choropleth"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-choropleth","3","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":32,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-hexbin","4","hexbin-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is Region A than Region B?","15","undefined","15224","15224","Hexbin"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-hexbin","4","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","15","undefined","15224","15224","Hexbin"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-hexbin","4","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":28,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-hexbin","5","hexbin-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is Region A than Region B?","45","undefined","9260","9260","Hexbin"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-hexbin","5","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","40","undefined","9260","9260","Hexbin"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-hexbin","5","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":24,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-choropleth","6","choropleth-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is State A than State B?","40","undefined","13181","13181","Choropleth"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-choropleth","6","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","25","undefined","13181","13181","Choropleth"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-choropleth","6","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":17,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-choropleth","7","choropleth-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is State A than State B?","5","undefined","8041","8041","Choropleth"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-choropleth","7","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","10","undefined","8041","8041","Choropleth"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-choropleth","7","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":18,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-spike","8","spike-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","40","undefined","24868","24868","Spike"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-spike","8","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","15","undefined","24868","24868","Spike"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-spike","8","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":6,""keydown"":6,""keyup"":6,""mousemove"":52,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-choropleth","9","choropleth-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is State A than State B?","25","undefined","8145","8145","Choropleth"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-choropleth","9","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","25","undefined","8145","8145","Choropleth"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-choropleth","9","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":22,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-spike","10","spike-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","20","undefined","17080","17080","Spike"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-spike","10","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","25","undefined","17080","17080","Spike"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-spike","10","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":4,""keydown"":4,""keyup"":3,""mousemove"":34,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-bubble","11","bubble-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","50","undefined","7771","7771","Bubble"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-bubble","11","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","25","undefined","7771","7771","Bubble"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-bubble","11","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":25,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"2c3617b8-abe3-4db0-9b5e-e6890dad16ed","trial-spike","12","spike-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","20","undefined","14890","14890","Spike"
